file,filename,universe,mode,status,n_fields,n_pv_fields,n_quarterly,n_annual,field_valid,all_fields_valid,has_universe_gate,has_financial_gate,has_liquidity_gate,has_pos_denominator,has_positions_api,n_feat_ops,n_op_ops,feat_ops,op_ops,train_sharpe,test_sharpe,train_cagr,test_cagr,cagr,sharpe,profit_factor,max_drawdown
vn_small_cap/cross_sectional/VnSmallCsNetPayoutPersistenceNonFin.py,VnSmallCsNetPayoutPersistenceNonFin.py,VN-SMALL-CAP,cross_sectional,SIMULATED,9,1,0,9,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",0.32763622116432894,0.12261864718172345,0.021825519056651643,0.00728548524655559,0.019414001259408842,0.2966847162881381,1.0546847018626166,-0.11331241548614135
vn_small_cap/cross_sectional/VnSmallCsProductiveReinvestment.py,VnSmallCsProductiveReinvestment.py,VN-SMALL-CAP,cross_sectional,SIMULATED,6,2,3,3,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.7939943698861913,0.301625835455396,0.4505996160086785,0.03856999149107332,0.2657386973104636,1.1546519204991421,1.32904403820785,-0.19694118996317667
vn_small_cap/cross_sectional/VnSmallCsProfitAcceleration.py,VnSmallCsProfitAcceleration.py,VN-SMALL-CAP,cross_sectional,SIMULATED,4,2,4,0,yes,True,0,0,1,1,1,5,2,"delta_panel,ema_panel,rolling_mean_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.110889825156562,0.42876688458983325,0.5305100868261967,0.056750145058637846,0.324187490228635,1.3899052567527235,1.4024759602230985,-0.1702120174467645
vn_small_cap/cross_sectional/VnSmallCsProfitabilityStability.py,VnSmallCsProfitabilityStability.py,VN-SMALL-CAP,cross_sectional,SIMULATED,10,2,10,0,yes,True,0,1,1,1,1,4,2,"ema_panel,rolling_std_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.1065556533458145,-0.11642786191029611,0.5518910078915915,-0.012069523086809752,0.31018553968438933,1.352237801994259,1.4002512051400007,-0.14304383450713565
vn_small_cap/cross_sectional/VnSmallCsQuickNetCashBuffer.py,VnSmallCsQuickNetCashBuffer.py,VN-SMALL-CAP,cross_sectional,SIMULATED,12,2,12,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.031647372324517,0.6752301983866916,0.5174015970773962,0.07584911278665896,0.31947810206607463,1.4820550813529276,1.4167562416218098,-0.1434356653111053
vn_small_cap/cross_sectional/VnSmallCsReceivablesDeterioration.py,VnSmallCsReceivablesDeterioration.py,VN-SMALL-CAP,cross_sectional,SIMULATED,5,2,3,2,yes,True,0,0,1,1,1,5,2,"delta_panel,ema_panel,rolling_mean_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.024133818186681,0.6086754353960229,0.495124723730461,0.08170230396948841,0.31306118721880316,1.3917170807834096,1.3867864604453495,-0.17762495123618838
vn_small_cap/cross_sectional/VnSmallCsRelatedPartyRisk.py,VnSmallCsRelatedPartyRisk.py,VN-SMALL-CAP,cross_sectional,SIMULATED,11,2,11,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.777406775055757,0.26032804965608736,0.421988458918642,0.025248409848084963,0.2537191041731972,1.274336790424385,1.3415190059785445,-0.15332180540701834
vn_small_cap/cross_sectional/VnSmallCsRetainedEarningsQuality.py,VnSmallCsRetainedEarningsQuality.py,VN-SMALL-CAP,cross_sectional,SIMULATED,10,2,10,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.8852824849473153,0.4663684141522775,0.4611339273603796,0.05190275349283735,0.2847331874170653,1.3654245743777902,1.3644941209643346,-0.14513520437268024
vn_small_cap/cross_sectional/VnSmallCsRoaImprovement.py,VnSmallCsRoaImprovement.py,VN-SMALL-CAP,cross_sectional,SIMULATED,4,2,4,0,yes,True,0,0,1,1,1,5,2,"delta_panel,ema_panel,rolling_mean_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.0804674828084404,0.44523783723440874,0.5220796450718914,0.05892359689407134,0.3212840734005744,1.386228882527033,1.3991740064479727,-0.16953232394980744
vn_small_cap/cross_sectional/VnSmallCsRoeImprovement.py,VnSmallCsRoeImprovement.py,VN-SMALL-CAP,cross_sectional,SIMULATED,4,2,4,0,yes,True,0,0,1,1,1,5,2,"delta_panel,ema_panel,rolling_mean_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.1020099087818744,0.4440162396949221,0.5281536632815598,0.05886824501989518,0.3240113034269303,1.3926809811742473,1.4023304206059346,-0.1732302245377233
vn_small_cap/cross_sectional/VnSmallCsShareholderYield.py,VnSmallCsShareholderYield.py,VN-SMALL-CAP,cross_sectional,SIMULATED,6,1,0,6,yes,True,0,0,0,1,1,1,3,safe_divide_panel,"portfolio_weights_panel,rank_cs_panel,zscore_cs_panel",0.2025114363765351,0.7445763958746473,0.011202069230875855,0.0303528952008969,0.016741512064692987,0.33825800523039945,1.0607354832354425,-0.19314886054971836
vn_small_cap/cross_sectional/VnSmallCsShortTermRefinance.py,VnSmallCsShortTermRefinance.py,VN-SMALL-CAP,cross_sectional,SIMULATED,4,0,4,0,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",-0.24575287905637277,0.6844496863240559,-0.009717709773337968,0.023118856254947362,0.0016861209840579594,0.04570081097761674,1.0105247177246275,-0.13080432561772348
vn_small_cap/cross_sectional/VnSmallCsTaxStability.py,VnSmallCsTaxStability.py,VN-SMALL-CAP,cross_sectional,SIMULATED,11,2,11,0,yes,True,0,1,1,1,1,4,2,"ema_panel,rolling_std_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.9080909227584553,0.3499942847344213,0.45886786658445256,0.03674252685864321,0.2725483264894606,1.303673312740078,1.361301108779645,-0.15895462174321662
vn_small_cap/cross_sectional/VnSmallCsTripleComposite.py,VnSmallCsTripleComposite.py,VN-SMALL-CAP,cross_sectional,,11,2,7,4,yes,True,1,1,1,1,1,5,2,"delta_panel,ema_panel,rolling_mean_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",,,,,,,,
vn_small_cap/cross_sectional/VnSmallCsValueMomentumComposite.py,VnSmallCsValueMomentumComposite.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.202000671996833,0.5989086172286473,0.49186088272743267,0.07158559092334915,0.2992019860663704,1.4448139881508864,1.4152239247313587,-0.14948873899432769
vn_small_cap/cross_sectional/VnSmallCsValueTrendP02.py,VnSmallCsValueTrendP02.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.672508984530267,1.2078784374950295,0.353835992464026,0.1210374230550686,0.2511926739471926,1.8638377853751062,1.5014967539366766,-0.17379565827454835
vn_small_cap/cross_sectional/VnSmallCsWeakRegimeReversal.py,VnSmallCsWeakRegimeReversal.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,4,2,"ema_panel,returns_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.9168709344103458,0.6591523080266619,0.4567040526845798,0.0863318688274326,0.2931396648642248,1.3548890575459969,1.3695477208661646,-0.19242148830887107
vn_small_cap/cross_sectional/VnSmallCsWorkingCapitalLoanSafety.py,VnSmallCsWorkingCapitalLoanSafety.py,VN-SMALL-CAP,cross_sectional,SIMULATED,11,2,11,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.06639995935191,0.6523597150915091,0.5765484071159117,0.07447659157806363,0.35532143757265744,1.545736660020438,1.4476141836118408,-0.14846907444487845
